NAME,MCAP,CMP,PE,Earning1,Earning2,Earning3,Earning4,DebtScore1,DebtScore2,DebtScore3,DebtScore4,DebtScore5,CashScore,IV-Max,IV-Avg,IV-Min,CAGR-Max,CAGR-Avg,CAGR-Min,ReturnMultiple-Max,ReturnMultiple-Avg,ReturnMultiple-Min
SAURASHTRA CEMENT LTD,459.06,65.75,9.692989864864865,5.0,2.0,2.0,2.0,7.0,6.0,10.0,0.0,6.0,7.0,410.33694649212407,258.9374751356812,180.99559555891622,0.4312087719703619,0.36402284314258626,0.312806593420631,36.06034636437437,22.295459871462896,15.205737624422062
SAVANI FINANCIALS LTD,3.8,9.5,95.0,5.0,3.0,3.0,3.0,10.0,10.0,10.0,8.0,6.0,8.0,11.140563988524455,7.791209927172856,6.06693078292665,0.19534197298064182,0.1442562184124685,0.10695404380871887,5.955547529194081,3.8479800575657905,2.7624594469572363
SAVANT INFOCOMM LTD,0.58,1.72,-2.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,0.0,-27.49682907357334,-17.166959168494486,-11.849044456033084,,,,-93.470361359375,-57.56903960129311,-39.0777574757543
SAVEN TECHNOLOGIES LTD,36.44,33.5,18.039603960396036,6.0,7.0,7.0,7.0,10.0,10.0,10.0,8.0,6.0,8.0,146.21378474601462,92.26749260308156,64.49543126002494,0.38093160854908015,0.3161065421292846,0.2666902468539263,25.218642446736077,15.59231066907931,10.634186343346938
SAVERA INDUSTRIES LTD,51.3,43.0,-12.185273159144893,6.0,4.0,4.0,4.0,10.0,10.0,0.0,8.0,6.0,8.0,348.188882057357,218.5969543907768,151.88180453051555,0.4698080965425717,0.40054981233878295,0.34765539198631923,47.05506242694321,29.039263447246583,19.760072449896438
SAVITA OIL TECHNOLOGIES LTD,1497.52,1064.25,9.982135715237968,6.0,4.0,5.0,4.0,10.0,10.0,10.0,8.0,6.0,9.0,8265.836915170848,5164.208015447812,3567.460127042852,0.46447780872887323,0.39522794172453257,0.3422475194322323,45.37618208650971,27.954495015091627,18.98130642579064
SAWACA BUSINESS MACHINES LTD,2.59,2.49,5.630434782608695,5.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,6.0,6.0,44.62381178510217,27.87962785213674,19.25956362059238,0.5921897949261523,0.5169013126481727,0.45930113848095444,104.70040461088321,64.50201345318536,43.79748906551641
SAYAJI HOTELS LTD,341.64,195.0,-34.26680040120361,6.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,6.0,7.0,-2023.0335228741362,-1262.6230939681927,-871.1566142790545,,,,-60.67941271372278,-37.36859619226377,-25.362161226455463
SAYAJI INDUSTRIES LTD,108.74,172.05,13.887611749680714,7.0,5.0,6.0,4.0,0.0,0.0,10.0,0.0,6.0,5.0,2999.0990230366037,1872.6593208913207,1292.75750995043,0.5878860449655212,0.5127698726776582,0.4552896166473799,101.90448994530242,62.766609249988484,42.608309825544275
SBC EXPORTS LTD,45.24,42.75,,8.0,7.0,8.0,6.0,7.0,6.0,10.0,0.0,0.0,4.0,303.9687048448251,189.7752766549503,130.98741994256676,0.451714620976545,0.38303368265552407,0.33047531727332435,41.57310944090544,25.605164556393667,17.38073828556724
SBEC SUGAR LTD,37.64,7.9,-1.1340765290750225,6.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,6.0,5.0,389.58099025137807,243.47511857020402,168.25843416566002,0.7617335143667634,0.6784467178884099,0.6147345076891773,288.00641566001894,177.44983167009812,120.50671968193726
SBI CARDS & PAYMENT SERVICES LTD,92394.03,981.95,93.847731358747,7.0,5.0,5.0,1.0,0.0,0.0,10.0,0.0,6.0,1.0,447.61000607380385,280.8876884348994,195.05746269007443,0.10237342889381895,0.05041180954169966,0.01072084412119434,2.650253193735454,1.6352944312764308,1.1125312598009238
SBI LIFE INSURANCE COMPANY LTD,100032.09,1000.25,68.71043720163479,8.0,10.0,9.0,10.0,10.0,10.0,10.0,8.0,6.0,9.0,16875.874650686124,10541.122285690304,7279.931863045405,0.582649690899818,0.5078000254194956,0.4505308795804701,98.5934293253737,60.734780041858,41.23535967202927
SC AGROTECH LTD,1.35,2.25,33.75000000000001,2.0,4.0,6.0,4.0,2.0,1.0,0.0,8.0,6.0,1.0,-91.53312361551771,-57.14642191897461,-39.4438227047136,,,,-237.85677141365736,-146.49762442129625,-99.4423161747685
SCAN STEELS LTD,143.71,27.45,110.54615384615387,4.0,1.0,2.0,1.0,7.0,4.0,0.0,8.0,6.0,4.0,380.8163393746184,237.8174028821937,164.2001980938248,0.5520169820511647,0.4786048798414442,0.422431379358128,81.08951252795133,49.94837362353008,33.90886429647818
SCANDENT IMAGING LTD,57.46,17.9,18.069182389937108,6.0,4.0,3.0,4.0,5.0,5.0,10.0,8.0,0.0,1.0,-76.62726802161828,-47.746113209818795,-32.87782159551396,,,,-25.083271463224406,-15.438197632048382,-10.470420051720755
SCANPOINT GEOMATICS LTD,76.6,15.5,45.86826347305388,8.0,3.0,3.0,3.0,8.0,7.0,10.0,0.0,6.0,7.0,-217.48268425686518,-135.77418624946958,-93.7098787916367,,,,-82.04132762580369,-50.52906683461162,-34.298408012912034
SCHABLONA INDIA LTD,3.22,10.19,-5.649122807017543,4.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,6.0,7.0,14.112424403935114,9.024734781300632,6.4055440513822814,0.22932239525074083,0.17219470462588649,0.12886084691233424,7.882390289790419,4.89776057841618,3.3605015770574735
SCHAEFFLER INDIA LTD,15587.07,4986.15,44.26133007723762,7.0,5.0,6.0,4.0,10.0,10.0,10.0,8.0,6.0,6.0,8180.543348718376,5182.180967067518,3638.5956587150636,0.25167613470721983,0.1930873134479898,0.14848799337462237,9.43886376145363,5.8441624179027105,3.992680816513202
SCHNEIDER ELECTRIC INFRASTRUCTURE LTD,2276.23,95.2,-146.85354838709677,4.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,2.0,-60.336693833213594,-37.56498849609577,-25.841899245905434,,,,-3.7169131240186633,-2.287023087517518,-1.550546022644899
SCOOTERS INDIA LTD,305.02,34.95,-17.135955056179778,3.0,0.0,0.0,0.0,8.0,8.0,10.0,8.0,6.0,3.0,23.158465233365465,14.960970032628039,10.74082198295127,0.14060556750966136,0.08802722142011432,0.04829927970235115,3.7269611980331185,2.3248643147375576,1.6027023505886897
SDC TECHMEDIA LTD,4.61,7.1,,6.0,3.0,3.0,1.0,6.0,5.0,10.0,0.0,0.0,1.0,-34.00699581560495,-21.214061691466323,-14.628138226848709,,,,-28.02965288238888,-17.258657300705014,-11.710964115035265
SEA TV NETWORK LTD,1.2,1.0,-2.0338983050847457,6.0,1.0,1.0,1.0,4.0,3.0,10.0,0.0,6.0,3.0,-115.86899851748451,-72.32739571991375,-49.91176684471311,,,,-677.5934531888018,-417.30887044270827,-283.247075032552
SEACOAST SHIPPING SERVICES LTD,584.47,173.6,56.41602316602317,5.0,4.0,5.0,1.0,7.0,7.0,10.0,8.0,0.0,2.0,5.514012985248716,3.44476809790578,2.3795012619046614,-0.15500724065619986,-0.19496552231978193,-0.22553669415312583,0.18557944663862128,0.11432594647715025,0.07762622319687064
SEAMEC LTD,1045.48,411.2,10.46945724013619,5.0,3.0,3.0,3.0,10.0,10.0,10.0,0.0,6.0,7.0,4617.93876375164,2884.738649094501,1992.4708399090941,0.5195129272114332,0.4476537118530495,0.3926743304456508,65.62117338016567,40.42470713960333,27.447052195298443
SEASONS FURNISHINGS LTD,1.07,1.45,-0.11810154525386313,4.0,2.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,3.0,-25.123449522794154,-15.68265340219937,-10.822442281595114,,,,-101.32300857651867,-62.401949474299066,-42.355325861565404
SEASONS TEXTILES LTD,4.47,5.97,-3.9557522123893807,5.0,5.0,3.0,5.0,8.0,2.0,10.0,0.0,6.0,6.0,57.71628672374917,36.24445451299029,25.190552240614526,0.4960488807951091,0.42556759432897273,0.3717442375818705,56.16397479446354,34.66395763422847,23.590190331376018
SECMARK CONSULTANCY LTD,21.86,53.0,,8.0,6.0,6.0,0.0,9.0,6.0,10.0,0.0,6.0,2.0,-44.949074752741815,-28.05827915697784,-19.36273785497868,,,,-4.959543420717065,-3.054441259720952,-2.0732021350354533
SECUR CREDENTIALS LTD,6.53,13.35,3.7745664739884393,4.0,5.0,5.0,2.0,4.0,2.0,10.0,8.0,0.0,3.0,589.9346651696644,371.3639232291007,258.8416383445791,0.741120522278119,0.6592389612089822,0.5967646415390939,256.028519563984,158.1573465017231,107.74796365931292
SECUREKLOUD TECHNOLOGIES LTD,260.77,85.45,-29.03897550111358,9.0,7.0,7.0,6.0,10.0,7.0,0.0,0.0,0.0,4.0,201.71060782395364,125.9372937709038,86.92847513935929,0.300145681767515,0.23863700571971802,0.19156781674200918,13.80130579993026,8.500422441830926,5.770157234614076
SEJAL GLASS LTD,12.98,3.87,-0.6157495256166984,5.0,0.0,0.0,0.0,4.0,3.0,10.0,0.0,6.0,9.0,153.0464264535111,95.84585846780772,66.39846514654614,0.7228849356534368,0.6415551252389629,0.5793857631953738,230.44258424393294,142.08712081086284,96.57888541265407
SELAN EXPLORATIONS TECHNOLOGY LTD,200.79,132.1,106.80319148936164,5.0,4.0,4.0,5.0,10.0,10.0,10.0,8.0,0.0,7.0,1750.307204010291,1098.410641343301,762.8081261649319,0.5440697110746064,0.4712903742654202,0.4156985720401887,77.03162119552455,47.53176449119728,32.33761156673326
SELLWIN TRADERS LTD,14.08,17.17,201.14285714285717,5.0,1.0,1.0,1.0,10.0,10.0,10.0,8.0,6.0,3.0,12.268296287281297,7.693763734623926,5.338751117044931,0.15313414475666787,0.09875455544301426,0.05720702281009271,4.157175121493252,2.56452470259233,1.7442165138938204
SENTHIL INFOTEK LTD,2.16,4.27,108.00000000000001,7.0,3.0,6.0,3.0,10.0,10.0,10.0,8.0,6.0,3.0,-23.257992219518123,-14.253191800499147,-9.617435390097972,,,,-32.48781207277196,-19.881436270254607,-13.388414840133088
SEQUENT SCIENTIFIC LTD,7216.42,290.55,205.53745371688976,8.0,2.0,2.0,2.0,5.0,5.0,0.0,8.0,6.0,4.0,1.740469432524344,1.1147521964821903,0.7926270462174009,-0.286836125011112,-0.3199369910251585,-0.3450305804295144,0.034032461398709773,0.021158824034285893,0.01452814725610149
SERVOTEACH INDUSTRIES LTD,1.27,3.24,-9.76923076923077,1.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,6.0,2.0,-21.822653724335794,-13.619637289353108,-9.396646856074842,,,,-39.39574288681103,-24.261085137795273,-16.465850516732278
SERVOTECH POWER SYSTEMS LTD,38.45,21.0,,6.0,4.0,4.0,3.0,4.0,4.0,10.0,8.0,6.0,3.0,62.40617178449756,39.283869000487975,27.38028886918205,0.32922470549906224,0.26671285376575216,0.2190169494597043,17.21805324592003,10.636084403446036,7.245985185711963
SESHASAYEE PAPER & BOARDS LTD,1023.6,162.3,10.20843721950733,7.0,5.0,5.0,5.0,8.0,5.0,0.0,8.0,6.0,7.0,-1098.0805437448937,-679.429819430187,-463.90446754543814,,,,-39.94481210241857,-24.525061127698812,-16.58298680797248
SETCO AUTOMOTIVE LTD,256.16,19.15,-7.09584487534626,6.0,5.0,4.0,5.0,5.0,0.0,10.0,8.0,6.0,7.0,140.12135122521488,87.53926441335733,60.469508875466516,0.4557742643830809,0.38693387859021877,0.3342659419248395,42.75041895979925,26.336470232837847,17.882325877106812
SETUBANDHAN INFRASTRUCTURE LTD,8.8,0.7,-0.19981834695731157,5.0,4.0,4.0,4.0,10.0,9.0,10.0,8.0,6.0,3.0,-140.16415709955223,-87.4970869184626,-60.38358113843838,,,,-1170.8947770369673,-721.1302987393467,-489.4752662508875
SEVEN HILL INDUSTRIES LTD,5.55,4.27,-4.021739130434783,0.0,0.0,0.0,0.0,7.0,7.0,0.0,8.0,0.0,4.0,-69.13852053486018,-43.16346508133391,-29.791260898453263,,,,-94.67337502623872,-58.30929194819823,-39.57966065596845
SEYA INDUSTRIES LTD,141.36,53.2,-1.7752103478588477,8.0,8.0,8.0,7.0,4.0,2.0,0.0,0.0,6.0,1.0,-3456.0627305875546,-2157.5361682814378,-1489.0424143751636,,,,-379.86320745195593,-233.95381856938863,-158.8019427478491
SGN TELECOMS LTD,2.18,0.27,-1.8319327731092436,2.0,0.0,0.0,0.0,10.0,10.0,0.0,8.0,0.0,5.0,7.597661314258269,4.743642917759768,3.274367257965386,0.665793883098186,0.5869875672002518,0.5266817695110058,164.51770023308487,101.32934704701833,68.7836465381307
SHREE AJIT PULP AND PAPER LTD,149.08,278.3,6.733514001806685,6.0,5.0,5.0,5.0,9.0,7.0,10.0,8.0,0.0,6.0,2346.692559838561,1468.3389708171467,1016.1542369606556,0.47632214263104466,0.40658751183423014,0.3532648985492779,49.18258324766064,30.315698052220274,20.598147836941564
SHRI BAJRANG ALLIANCE LTD,143.33,159.25,-26.690875232774673,5.0,4.0,2.0,4.0,2.0,1.0,0.0,8.0,6.0,6.0,-152.8183443540345,-95.36031914554667,-65.78038441132867,,,,-5.613770401047862,-3.456943520852241,-2.346051431519491
SHREE DIGVIJAY CEMENT CO. LTD,1004.58,70.6,18.606779033154286,8.0,4.0,5.0,4.0,10.0,10.0,10.0,8.0,0.0,5.0,357.9381677340685,225.10495548270336,156.72116166670082,0.4023080947689839,0.3363135319573767,0.2859431048835319,29.40589552440881,18.158654370794252,12.365666839391205
SHRI DINESH MILLS LTD,252.5,450.85,59.69267139479904,2.0,4.0,2.0,4.0,10.0,10.0,10.0,8.0,6.0,7.0,675.0727357039796,421.98132299635665,291.6874703531822,0.24212582704527152,0.1834120510387125,0.13850072665396151,8.742908232226482,5.3871600092821765,3.65875325170173
SHREE GANESH ELASTOPLAST LTD,3.3,6.0,6.346153846153846,4.0,2.0,2.0,2.0,7.0,5.0,0.0,8.0,6.0,4.0,-14.898075325424502,-9.05193005470171,-6.0422791847446975,,,,-14.943210141287878,-9.118660037878788,-6.118675804924241
SHREE HARI CHEMICALS EXPORT LTD,29.17,65.55,27.26168224299065,4.0,1.0,1.0,1.0,9.0,9.0,10.0,0.0,6.0,6.0,2946.18501464363,1844.2946054272486,1277.0310026387122,0.7451532477666887,0.6627476334149507,0.5997465542619549,262.0207577512213,161.53379033467607,109.77712028893119
SHRI JAGDAMBA POLYMERS LTD,474.29,541.55,13.779488669378267,10.0,9.0,10.0,9.0,3.0,3.0,10.0,8.0,6.0,6.0,-2241.8028176593575,-1396.7782942501813,-961.7516785501227,,,,-24.25713578081314,-14.929431146424117,-10.125117279084254
SHRI KALYAN HOLDINGS LTD,3.06,3.07,-8.27027027027027,4.0,2.0,3.0,2.0,4.0,4.0,10.0,0.0,6.0,4.0,391.44012941932624,244.39341617260396,168.69237763296448,0.937506676930445,0.8458448279542843,0.7757009987173764,745.4732741295956,459.1471469056372,311.67243179381114
SHREE KARTHIK PAPERS LTD,3.46,1.81,-0.9081364829396326,6.0,6.0,6.0,6.0,0.0,0.0,0.0,8.0,6.0,4.0,148.49928291452588,92.7118221349545,63.99190976658265,0.853943751811199,0.7662332647575287,0.6991124603667922,479.6953805290824,295.44769011921977,200.54934494671238
SHREE KRISHNA PAPER MILLS & INDUSTRIES LTD,20.05,14.83,-5.332446808510638,4.0,3.0,3.0,3.0,4.0,0.0,10.0,8.0,6.0,8.0,112.67690895705286,70.66100793071078,49.03082475527215,0.4606591456124909,0.39177615400588683,0.33914719215026334,44.20677396028683,27.2705509663342,18.547404792705752
SHREE RAJASTHAN SYNTEX LTD,5.32,3.88,-0.20732657833203427,3.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,-335.4708920366323,-207.470164043866,-141.5741788230043,,,,-510.7314962467694,-313.5233971158364,-211.9496828374647
SHREE RAJESHWARANAND PAPER MILLS LTD,1.69,1.36,-0.044252422100026174,7.0,5.0,6.0,5.0,0.0,0.0,10.0,0.0,0.0,5.0,520.2940192698649,325.15153507050184,224.6903388225383,1.1623018385259178,1.0600746342904324,0.9818722332171277,2234.4115920589866,1376.6690435465975,934.8814246255548
SHREE RAMA MULTI-TECH LTD,83.13,13.1,6.7202910266774465,6.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,9.0,156.6338312941572,97.85732107685065,67.59861779172287,0.5290472520234346,0.4567430397896761,0.4014254392631722,69.85686084548297,43.03576401419464,29.221329220798737
SHREE STEEL WIRE ROPES LTD,7.23,21.85,5.738095238095237,8.0,5.0,6.0,5.0,10.0,10.0,0.0,0.0,0.0,5.0,-19.757027457732487,-11.659280709125944,-7.490484105886193,,,,-5.603341801089154,-3.3879181794605473,-2.2468453384335856
SHREE GLOBAL TRADEFIN LTD,526.45,4.62,762.9710144927537,3.0,1.0,1.0,0.0,10.0,10.0,10.0,8.0,6.0,2.0,0.012694054326749497,0.00799115277455822,0.005570054582086387,-0.33901602742699255,-0.37010013735851444,-0.3938165516045318,0.015918761980007592,0.009833658823250073,0.006699474516810711
SHREE PUSHKAR CHEMICALS & FERTILIZERS LTD,560.3,181.7,22.953707496927485,7.0,8.0,8.0,7.0,6.0,6.0,0.0,8.0,0.0,5.0,382.72201852385194,239.00081132837755,165.01177475186188,0.2853852905607035,0.2245839456894072,0.17805948605826782,12.312131833121745,7.5837780681108224,5.148399113337709
SHREE RENUKA SUGARS LTD,2596.76,12.2,-11.469787985865723,7.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,224.8251183426561,140.39809668061588,96.93426753741294,0.5967205801591704,0.5211924988578325,0.463399339151215,107.71823520488103,66.35012600738519,45.04312836185162
SHAH ALLOYS LTD,25.94,13.1,-0.8862316364878716,4.0,0.0,1.0,0.0,0.0,0.0,10.0,8.0,6.0,7.0,4356.28352965771,2719.759696086023,1877.2617506311944,1.1324362773878,1.031550850515024,0.9543481004632945,1944.2881180314423,1197.5040023250765,812.8664710539942
SHAH FOODS LTD,1.25,20.9,-2.1929824561403506,6.0,5.0,5.0,5.0,9.0,9.0,10.0,8.0,6.0,4.0,311.5667181673079,195.08422236324665,135.1179319963098,0.5627669869518768,0.48898594707236653,0.43258325933276254,86.88449534149998,53.56806874999999,36.408158937499984
SHAHLON SILK INDUSTRIES LTD,161.46,90.4,-43.28686327077749,1.0,1.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,2.0,851.1054760898598,531.5589267419729,367.0533413175234,0.49298783239168253,0.42237251889089844,0.36834083940156104,55.02533345880942,33.894835359764,23.0113920025664
SHAILY ENGINEERING PLASTICS LTD,1012.94,1217.7,52.56564608199274,7.0,7.0,7.0,7.0,5.0,0.0,10.0,8.0,0.0,6.0,-419.3675167601526,-259.5996974230223,-177.34971316977789,,,,-2.032289372129663,-1.2479698328627686,-0.8439993613886397
SHAKTI PUMPS (INDIA) LTD,988.48,537.8,31.38031746031746,8.0,6.0,6.0,5.0,8.0,4.0,10.0,0.0,0.0,7.0,1422.7752745416471,891.9829470664453,618.7260373977018,0.31445223868537586,0.25245129330300764,0.20507555429745983,15.39742523964541,9.497481482775326,6.458665105254722
SHALBY LTD,1472.71,136.35,34.34491604477613,6.0,4.0,5.0,3.0,6.0,6.0,10.0,0.0,6.0,4.0,379.5161704497465,238.38436847796712,165.72838219754894,0.32086777450174697,0.25865045297800293,0.21114203566463208,16.165660258383998,9.978180698232343,6.791266551624002
SHALIBHADRA FINANCE LTD,26.15,52.3,6.586901763224182,9.0,7.0,7.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,-108.769219053113,-65.89748706781253,-43.82671402146111,,,,-12.553242438814532,-7.653047323135756,-5.129160014340343
SHALIMAR AGENCIES LTD,4.05,13.48,-40.49999999999999,5.0,1.0,3.0,1.0,10.0,10.0,10.0,8.0,6.0,1.0,-4.398441582827046,-2.614765819981831,-1.6965126697817772,,,,-2.00751413441358,-1.2165258487654325,-0.8091205825617283
SHALIMAR PAINTS LTD,468.61,86.3,-10.807426199261991,4.0,1.0,1.0,1.0,2.0,2.0,10.0,8.0,0.0,5.0,-602.0982291757688,-375.74899463891677,-259.2222682078242,,,,-40.810634328064,-25.131854288814264,-17.056364839048594
SHALIMAR PRODUCTIONS LTD,48.23,0.49,401.9166666666665,6.0,2.0,2.0,2.0,10.0,10.0,10.0,8.0,0.0,3.0,-0.0505718589767993,-0.031516027452129,-0.021705905180075435,,,,-0.6046343117418941,-0.37215952532136465,-0.2524214028159258
SHALIMAR WIRES INDUSTRIES LTD,19.97,4.67,-1.3520649966147595,7.0,1.0,1.0,1.0,0.0,0.0,10.0,8.0,6.0,6.0,126.93772424211906,79.62948180960412,55.27475123077394,0.6591728069137235,0.5809462214767613,0.5211852905324346,158.09430006267226,97.53735388238618,66.34698200621251
SHANGAR DECOR LTD,14.48,11.83,1447.9999999999825,6.0,5.0,6.0,5.0,10.0,10.0,10.0,8.0,0.0,2.0,-80.98082019784512,-50.55221612124438,-34.887282991829274,,,,-40.02900835525297,-24.653081027710655,-16.73357845142007
SHANKAR LAL RAMPAL DYE-CHEM LTD,60.98,57.2,,7.0,8.0,8.0,8.0,9.0,7.0,10.0,8.0,0.0,2.0,-696.489402230319,-433.84028492860625,-298.6260355771172,,,,-71.37136516375757,-43.92252807016644,-29.784770298022913
SHANKARA BUILDING PRODUCTS LTD,842.45,368.7,95.84186575654151,8.0,5.0,5.0,5.0,7.0,3.0,0.0,8.0,0.0,6.0,445.90512781561773,278.6807553504131,192.59206703328303,0.21590386961118235,0.15842215995823716,0.11445044077458011,7.063052038980792,4.351796388138756,2.9553410294193965
SHANTHI GEARS LTD,1127.72,147.0,93.66445182724253,7.0,6.0,5.0,6.0,10.0,10.0,10.0,8.0,6.0,7.0,372.949726301955,232.89058122729628,160.78680886119048,0.3095296411916275,0.24758476260943385,0.2001847285722469,14.830415927687614,9.134833135385998,6.201274616524379
SHANTI EDUCATIONAL INITIATIVES LTD,248.66,154.45,-166.88590604026845,6.0,3.0,2.0,3.0,8.0,8.0,10.0,8.0,6.0,0.0,-51.33302767288009,-31.860654160851347,-21.83609213463959,,,,-1.9557037171074476,-1.2020445054240738,-0.8138658973032961
SHANTI OVERSEAS (INDIA) LTD,26.1,23.5,,6.0,7.0,7.0,5.0,0.0,0.0,10.0,0.0,6.0,4.0,722.4246772195704,451.2527594370691,311.65089180145446,0.6805086714745834,0.6010317555666753,0.5402225338736295,179.641874380795,110.66224078065135,75.13369187619729
SHARAT INDUSTRIES LTD,61.19,27.8,23.1780303030303,8.0,5.0,5.0,0.0,8.0,4.0,10.0,0.0,0.0,5.0,122.2658991081777,76.61528156989966,53.113911962098804,0.3830646654793064,0.31780450056198983,0.26792966731347856,25.610901222753924,15.794644817882824,10.738698192234228
SHARDA CROPCHEM LTD,2830.67,313.75,12.224347901191917,9.0,9.0,8.0,8.0,10.0,10.0,0.0,8.0,0.0,4.0,-550.2446499187257,-341.36979748149616,-233.83904820332629,,,,-10.324516806036963,-6.344852365727455,-4.2950922363759005
SHARDA ISPAT LTD,31.6,62.2,23.582089552238813,5.0,7.0,6.0,7.0,4.0,2.0,10.0,8.0,6.0,7.0,471.91368331384865,294.70147977207824,203.47096156592562,0.46112467235851184,0.39201093077196036,0.339126090713894,44.347867628322774,27.316588212025312,18.54448241693037
SHARDA MOTOR INDUSTRIES LTD,987.09,332.0,18.115066984767846,7.0,5.0,7.0,5.0,9.0,5.0,0.0,8.0,6.0,5.0,-1485.2903451505008,-918.0604438095663,-626.0451265396094,,,,-26.44240167872039,-16.22912573986414,-10.96869081537967
SHARDUL SECURITIES LTD,85.75,49.0,49.85465116279068,5.0,3.0,3.0,3.0,10.0,10.0,10.0,8.0,6.0,6.0,213.21098103059154,133.7451635292668,92.8354092040654,0.38142466755270865,0.31629173860237336,0.26653305594455423,25.308829940703347,15.614265351676385,10.62099713420189
SHARE INDIA SECURITIES LTD,1211.01,379.55,23.14621559633027,9.0,8.0,9.0,7.0,8.0,3.0,0.0,8.0,6.0,8.0,1261.6570636748922,798.7630955041373,560.4609032921525,0.3433405260559592,0.28043342480005284,0.23253659339744304,19.1364408762087,11.84595355839341,8.090925853987576
SHARIKA ENTERPRISES LTD,46.33,42.8,,5.0,4.0,3.0,3.0,9.0,6.0,10.0,0.0,6.0,0.0,-155.70691107100646,-97.04166979023621,-66.84024880586186,,,,-21.311487609722366,-13.117767493389808,-8.89752202861941
SHARP INDIA LTD,68.35,26.35,-4.643342391304348,2.0,0.0,0.0,0.0,5.0,3.0,10.0,0.0,6.0,3.0,-246.17718686708355,-153.51861758965467,-105.81710989169291,,,,-54.692814361407265,-33.67202582068397,-22.84508930767647
SHARP INVESTMENTS LTD,7.99,0.33,-159.79999999999998,4.0,4.0,4.0,4.0,10.0,10.0,10.0,8.0,6.0,2.0,2.9143676033930497,1.8298308289839311,1.2715010415003538,0.4826030594036701,0.4127462511441875,0.35939638139030095,51.31554192420214,31.669531250000006,21.550685808432405
SHASHIJIT INFRAPROJECTS LTD,34.45,33.3,-265.0,5.0,5.0,5.0,4.0,9.0,8.0,10.0,8.0,6.0,3.0,-41.760763726884655,-25.961534920327907,-17.82794252391035,,,,-7.366420419548251,-4.530228025217702,-3.069422930651303
SHEELA FOAM LTD,9855.1,2020.2,64.46297749869179,7.0,7.0,6.0,6.0,9.0,7.0,0.0,8.0,6.0,8.0,1043.844890355687,652.8209294250673,451.5180965853736,0.11669423451386951,0.06392824569706512,0.023573659134177527,3.0153847828893476,1.8583323581350009,1.262382633377166
SHEETAL COOL PRODUCTS LTD,144.8,137.9,,5.0,4.0,3.0,3.0,2.0,1.0,10.0,8.0,6.0,0.0,-308.79555507070376,-192.68862363287187,-132.9156773532275,,,,-13.100057566265999,-8.06693027559567,-5.474575115730761
SHEETAL DIAMONDS LTD,1.27,2.54,1.8676470588235297,6.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,6.0,2.0,-12.638412143475215,-7.815342295128908,-5.3323803274143735,,,,-29.395232361958662,-18.04423905019685,-12.1978130843996
SHEKHAWATI POLY-YARN LTD,18.96,0.55,-0.9753086419753088,7.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,1.6162956544628715,1.0100201724713769,0.6979038210445312,0.32881393841551665,0.26598869119544344,0.21792714780476552,17.164918646130076,10.575435538634006,7.181466034579402
SHELTER INFRA PROJECTS LTD,3.27,9.15,326.9999999999997,4.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,8.0,49.63352542825629,31.639197553692053,22.375547398916076,0.4096684053874584,0.3439981097672069,0.294124564383901,30.986295698012327,19.23032301223248,13.175308964067309
SHEMAROO ENTERTAINMENT LTD,251.71,92.6,-5.774489561826107,8.0,8.0,8.0,7.0,8.0,5.0,10.0,0.0,6.0,3.0,-33.976583145320426,-21.161987240334334,-14.564912086089894,,,,-2.1508803618623653,-1.3236281025287062,-0.8975447672296507
SHERVANI INDUSTRIAL SYNDICATE LTD,61.83,228.9,13.618942731277535,5.0,3.0,4.0,3.0,10.0,10.0,10.0,8.0,0.0,5.0,-3363.7906120908333,-2092.087840707603,-1437.403228029977,,,,-86.2800755077531,-53.06892980248261,-35.96324580882054
SHESHADRI INDUSTRIES LTD,4.67,9.41,2.6534090909090904,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,4.0,372.31055070136097,232.47308218255134,160.48343100370045,0.7235241029775621,0.6419913819165681,0.5796010336791142,231.29892412131997,142.4651808418097,96.7106033274225
SHETRON LTD,22.32,24.8,-9.832599118942731,6.0,3.0,4.0,3.0,0.0,0.0,0.0,8.0,6.0,5.0,-220.0445817567907,-136.08743995224395,-92.86550940313911,,,,-52.41088469788865,-32.173704567092294,-21.75037225232414
